seed,dataset,run,model,vector_rmse_mps,displacement_mae_m,speed_mae_mps,median_angle_deg,vector_r2,samples
20260724,crossing external,crossing_90_e_4,interaction_mlp,0.3843258759004265,0.13126813410317742,0.1817727666997123,17.230722172974392,0.7805327517053016,6000.0
20260724,crossing external,crossing_90_e_4,tensor_residual,0.3772128108650345,0.12773841722478965,0.16708685761429035,16.98234787445159,0.7885813308208075,6000.0
20260724,crossing external,crossing_90_e_4,gel_ped,0.37626697964006556,0.128282154551955,0.17259141241559708,17.001762547861837,0.7896402327094806,6000.0
20260724,crossing external,crossing_90_e_5,interaction_mlp,0.3809061473852684,0.12978888825085896,0.1797550110227203,18.824134853857487,0.7443131417575837,6000.0
20260724,crossing external,crossing_90_e_5,tensor_residual,0.38364544864305533,0.12881933333477594,0.17287102102837806,18.840084193946264,0.7406223542709303,6000.0
20260724,crossing external,crossing_90_e_5,gel_ped,0.37793095141282845,0.12829163391936144,0.17521530382813794,18.844975251392107,0.7482917994493115,6000.0
20260724,crossing external,crossing_90_e_6,interaction_mlp,0.37726519803060254,0.1265269909583304,0.19083371066391572,16.28716926783298,0.7996679651800583,6000.0
20260724,crossing external,crossing_90_e_6,tensor_residual,0.3784258519341181,0.12473442299240588,0.17795429784465705,16.550638166792496,0.7984334286967287,6000.0
20260724,crossing external,crossing_90_e_6,gel_ped,0.3708874572430357,0.1238333653792977,0.18164473601716544,16.31025394293705,0.8063840163986393,6000.0
20260725,corridor held-out,bi_corr_400_a_03,interaction_mlp,0.17297569410693114,0.0593764591925767,0.08397261116227356,13.369105347711422,0.8714739824061905,6000.0
20260725,corridor held-out,bi_corr_400_a_03,tensor_residual,0.1777234602381553,0.06018646859794383,0.08307733136508691,13.527755470467563,0.8643216955600542,6000.0
20260725,corridor held-out,bi_corr_400_a_03,gel_ped,0.17240106436660413,0.05904112029455075,0.08330332851208422,13.29929277815782,0.8723264975366649,6000.0
20260725,corridor held-out,bi_corr_400_b_02,interaction_mlp,0.19736696137633888,0.06573510634018015,0.06649474682014567,5.068557352190584,0.975336428254809,4507.0
20260725,corridor held-out,bi_corr_400_b_02,tensor_residual,0.197865100839953,0.06602051146662306,0.06696117860184261,5.224837627205375,0.9752117731184178,4507.0
20260725,corridor held-out,bi_corr_400_b_02,gel_ped,0.19667682558989355,0.06549912534017881,0.06572964263226094,5.172622483411774,0.9755086095987179,4507.0
20260725,corridor held-out,bi_corr_400_b_04,interaction_mlp,0.18833893952161865,0.06383662992826898,0.08305389148567698,12.382620393975959,0.8897618633470349,6000.0
20260725,corridor held-out,bi_corr_400_b_04,tensor_residual,0.19486179125958655,0.06560287627658729,0.08675150881430849,12.373559566923609,0.8819937517102668,6000.0
20260725,corridor held-out,bi_corr_400_b_04,gel_ped,0.18940915466768016,0.06412035204637677,0.08456655497542674,12.233630462868211,0.8885054718248039,6000.0
20260725,corridor held-out,bi_corr_400_b_06,interaction_mlp,0.1898814601153973,0.06443334722463197,0.08633551582307097,15.74663120968447,0.8207885717046047,6000.0
20260725,corridor held-out,bi_corr_400_b_06,tensor_residual,0.19711457975497967,0.0663323936389982,0.08877865570884107,16.01852985040545,0.8068751885412538,6000.0
20260725,corridor held-out,bi_corr_400_b_06,gel_ped,0.1902765786496776,0.06439705613089648,0.08728358771958199,15.567683518613181,0.8200419645344039,6000.0
20260725,corridor held-out,bi_corr_400_b_10,interaction_mlp,0.16560727747878248,0.05614620558658199,0.07239103339485986,12.453184309296773,0.8840071716664962,6000.0
20260725,corridor held-out,bi_corr_400_b_10,tensor_residual,0.16830763567892856,0.057027826131898635,0.07369877474943827,12.741709049737917,0.8801936212209412,6000.0
20260725,corridor held-out,bi_corr_400_b_10,gel_ped,0.1647942884840019,0.05600337732345321,0.07276982485255332,12.555450199020905,0.8851432259062352,6000.0
20260725,altered geometry,bi_corr_400_a_04,interaction_mlp,0.18254287354934717,0.06178496162980425,0.08616326557840902,15.46768044468108,0.8159841224648654,6000.0
20260725,altered geometry,bi_corr_400_a_04,tensor_residual,0.18465781216410918,0.06219255567704351,0.08565211831366186,15.716891237027497,0.8116954114659524,6000.0
20260725,altered geometry,bi_corr_400_a_04,gel_ped,0.1798844491067439,0.060862249955128435,0.08549181542105515,15.296685482118967,0.8213048471033633,6000.0
20260725,altered geometry,bi_corr_400_a_05,interaction_mlp,0.1756630525188137,0.05989293475160609,0.08146438857745064,15.653550742106765,0.8051030500775629,6000.0
20260725,altered geometry,bi_corr_400_a_05,tensor_residual,0.17802459955637542,0.06045801809747077,0.07998460909316886,15.832481174068132,0.7998275857537948,6000.0
20260725,altered geometry,bi_corr_400_a_05,gel_ped,0.17429465525487234,0.059337870591509606,0.0800751004714672,15.5869304827864,0.8081276779674951,6000.0
20260725,altered geometry,bi_corr_400_b_08,interaction_mlp,0.18318617018446678,0.06209567709469386,0.0843111122844953,16.740533337311984,0.7712418016303861,6000.0
20260725,altered geometry,bi_corr_400_b_08,tensor_residual,0.18821669979599745,0.06333003428092834,0.08636302739314161,17.302262685895546,0.7585052967462114,6000.0
20260725,altered geometry,bi_corr_400_b_08,gel_ped,0.18216942551944237,0.06160042431321732,0.08468706618429189,16.648163301997208,0.7737741238571807,6000.0
20260725,crossing external,crossing_90_d_1,interaction_mlp,0.3612069942164211,0.12458995036371251,0.20018644646212594,8.371553066733593,0.8959321343756053,6000.0
20260725,crossing external,crossing_90_d_1,tensor_residual,0.33584093821208294,0.11520354459532756,0.17231294050181023,8.158833926086459,0.9100354081150801,6000.0
20260725,crossing external,crossing_90_d_1,gel_ped,0.34429815340917513,0.11865944109643126,0.1836135222724014,8.23746680552978,0.9054473441532287,6000.0
20260725,crossing external,crossing_90_d_2,interaction_mlp,0.3744064308668369,0.12862601039903188,0.2171551352487334,6.684128917356427,0.9129470364070283,6000.0
20260725,crossing external,crossing_90_d_2,tensor_residual,0.34481227042021223,0.11692375639939434,0.18175315053047775,6.311469608645229,0.9261649819074033,6000.0
20260725,crossing external,crossing_90_d_2,gel_ped,0.35440392663759795,0.12103636913800614,0.19545885717152672,6.435043877424782,0.9220001061948454,6000.0
20260725,crossing external,crossing_90_d_3,interaction_mlp,0.3535651604084691,0.12138525707550596,0.18856712213672555,5.8405294838527535,0.9215269021015144,6000.0
20260725,crossing external,crossing_90_d_3,tensor_residual,0.330409568120155,0.11258380982605923,0.16295633522144176,5.622821974300137,0.9314689950634112,6000.0
20260725,crossing external,crossing_90_d_3,gel_ped,0.3383504613724187,0.11586234486777985,0.1730266002551494,5.713716057700293,0.9281353332833056,6000.0
20260725,crossing external,crossing_90_d_5,interaction_mlp,0.3581508488656155,0.12285530069403856,0.18273950262331437,8.837542939102487,0.8782973766969105,6000.0
20260725,crossing external,crossing_90_d_5,tensor_residual,0.34716809005569266,0.11909655132355582,0.17047963184115378,8.711838714578093,0.885646997990802,6000.0
20260725,crossing external,crossing_90_d_5,gel_ped,0.3497447029653472,0.12013249989506736,0.17497545878889093,8.733332358874092,0.8839432883336755,6000.0
20260725,crossing external,crossing_90_d_6,interaction_mlp,0.34099411016342923,0.11666613043457666,0.17153602931289325,12.018848776657213,0.8544599592063018,6000.0
20260725,crossing external,crossing_90_d_6,tensor_residual,0.33572010626426163,0.11415232027738409,0.1631587740474796,11.720166919930039,0.8589271498163631,6000.0
20260725,crossing external,crossing_90_d_6,gel_ped,0.33590096777511214,0.11467891627126875,0.16601502759458928,11.713686778782726,0.8587751093453633,6000.0
20260725,crossing external,crossing_90_d_7,interaction_mlp,0.34996861589572414,0.11857220708444179,0.1821610789363039,13.525353501618849,0.8271047539562475,6000.0
20260725,crossing external,crossing_90_d_7,tensor_residual,0.3554133618034875,0.1186313127018063,0.1769045790612253,13.71640587375813,0.8216831619945523,6000.0
20260725,crossing external,crossing_90_d_7,gel_ped,0.34853567557856713,0.11760486413089287,0.17841584941918753,13.591831828625796,0.8285176884675236,6000.0
20260725,crossing external,crossing_90_d_8,interaction_mlp,0.35545185289758546,0.11905684822949317,0.1914822705295569,14.840466143429133,0.810288132064969,6000.0
20260725,crossing external,crossing_90_d_8,tensor_residual,0.35143942676456746,0.11666281287565046,0.17847386633765566,14.856452689531222,0.8145469846695598,6000.0
20260725,crossing external,crossing_90_d_8,gel_ped,0.34920373524629966,0.1166342275415075,0.1832318969562959,14.692342041555458,0.8168990084169039,6000.0
20260725,crossing external,crossing_90_e_1,interaction_mlp,0.34668739967948164,0.1186267160057237,0.1662425384249882,10.685605856170595,0.8772735072914454,6000.0
20260725,crossing external,crossing_90_e_1,tensor_residual,0.3406659836414505,0.1157219873308003,0.160016613937675,10.559867031949958,0.881499618465937,6000.0
20260725,crossing external,crossing_90_e_1,gel_ped,0.34116437874359545,0.11643028528691352,0.1617700159879469,10.628027084062936,0.8811526321798933,6000.0
20260725,crossing external,crossing_90_e_2,interaction_mlp,0.37395433484943597,0.12726826967868715,0.17983583632822767,12.520688861506045,0.854771426291967,6000.0
20260725,crossing external,crossing_90_e_2,tensor_residual,0.3707107625908263,0.12467557399405922,0.17231879999056735,12.451227940906046,0.8572798419589353,6000.0
20260725,crossing external,crossing_90_e_2,gel_ped,0.36929991818555236,0.1251023551596483,0.17467558054312143,12.466099641019351,0.8583640984648562,6000.0
20260725,crossing external,crossing_90_e_3,interaction_mlp,0.38248148436299456,0.1316272040760673,0.18405050019177585,12.491139241257294,0.826597531380896,6000.0
20260725,crossing external,crossing_90_e_3,tensor_residual,0.37969415030888015,0.13017561842234318,0.18013789760029272,12.387822308717949,0.8291156635754877,6000.0
20260725,crossing external,crossing_90_e_3,gel_ped,0.3785532514854953,0.13020281629769237,0.1810980058119192,12.560597531574833,0.8301410616716601,6000.0
20260725,crossing external,crossing_90_e_4,interaction_mlp,0.37466103343005436,0.12806939937983255,0.17542595653344922,17.10711425906776,0.791432074939489,6000.0
20260725,crossing external,crossing_90_e_4,tensor_residual,0.3746605256518578,0.1271685379571196,0.17205807702755824,16.81074904818136,0.7914326402834326,6000.0
20260725,crossing external,crossing_90_e_4,gel_ped,0.3717282350901443,0.12686450646145322,0.1725507393668432,16.72895071432658,0.7946845805585039,6000.0
20260725,crossing external,crossing_90_e_5,interaction_mlp,0.3737364505850788,0.1276241087405726,0.1767621600755697,18.69222661999159,0.7538480067926946,6000.0
20260725,crossing external,crossing_90_e_5,tensor_residual,0.38175188460209164,0.12853334537404318,0.17830562993598592,18.657397230729757,0.7431764630259972,6000.0
20260725,crossing external,crossing_90_e_5,gel_ped,0.3749306163780072,0.12744376116666653,0.17691849617775418,18.576084351963285,0.7522724799769659,6000.0
20260725,crossing external,crossing_90_e_6,interaction_mlp,0.371643265003237,0.12496663123437135,0.18888289103180814,16.15497319356054,0.805594097166322,6000.0
20260725,crossing external,crossing_90_e_6,tensor_residual,0.3761462133832758,0.12430781678171632,0.18253589305686024,16.049282129836964,0.800854589474493,6000.0
20260725,crossing external,crossing_90_e_6,gel_ped,0.3693918124177123,0.12346714333263131,0.18392368886761543,16.03957572696686,0.8079424237003064,6000.0
20260726,corridor held-out,bi_corr_400_a_03,interaction_mlp,0.1707152432440346,0.05849528130402323,0.07775909159818291,13.539717714086038,0.8748111962653378,6000.0
20260726,corridor held-out,bi_corr_400_a_03,tensor_residual,0.17977204308432912,0.06073391082823846,0.07873370630873705,14.013217735673498,0.8611757949155722,6000.0
20260726,corridor held-out,bi_corr_400_a_03,gel_ped,0.17237069223726664,0.058809774089831124,0.07748874160339486,13.687138427735054,0.8723714784023315,6000.0
20260726,corridor held-out,bi_corr_400_b_02,interaction_mlp,0.19855006379420448,0.06674481438789095,0.07046186811302994,5.330156763148239,0.9750398539093489,4507.0
20260726,corridor held-out,bi_corr_400_b_02,tensor_residual,0.1986322491255495,0.06737068174753329,0.07650698417605252,5.220532712504527,0.9750191862510829,4507.0
20260726,corridor held-out,bi_corr_400_b_02,gel_ped,0.19763348208402629,0.06667265688091466,0.07266741376335129,5.275657626865926,0.9752697728144367,4507.0
20260726,corridor held-out,bi_corr_400_b_04,interaction_mlp,0.18784331583642583,0.06363971905671317,0.08178609045479593,11.995178613566438,0.890341294686203,6000.0
20260726,corridor held-out,bi_corr_400_b_04,tensor_residual,0.1916823062179896,0.06445498558438487,0.08225126612229665,12.41737336491238,0.8858132599781275,6000.0
20260726,corridor held-out,bi_corr_400_b_04,gel_ped,0.18790528177030275,0.06349756661690246,0.08128936714076608,12.046278613223343,0.890268934114415,6000.0
20260726,corridor held-out,bi_corr_400_b_06,interaction_mlp,0.18993977631952738,0.06427302522502551,0.08372211323638803,15.229323285268983,0.8206784763317527,6000.0
20260726,corridor held-out,bi_corr_400_b_06,tensor_residual,0.19700989422333093,0.06637866997305557,0.08449588173825053,16.464258150495887,0.8070802672824344,6000.0
20260726,corridor held-out,bi_corr_400_b_06,gel_ped,0.1906330428910559,0.06443562807481616,0.08327973267284357,15.713834362294932,0.8193670659939484,6000.0
